V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101
Leptothrix	23	11	26	28	20	19	27	26	36	22	23	23	30	21	27	31	20	28	24	20	27	19	23	29	21	24	25	27	22	24	19	24	21	22	22	20	19	22	26	22	36	26	33	22	19	17	20	23	23	27	25	24	18	25	17	26	20	30	22	26	27	21	27	26	20	28	32	21	25	32	23	20	28	23	30	25	23	24	22	25	19	17	20	22	20	23	19	18	20	19	21	30	27	25	29	33	22	24	29	24
Leucobacter	0	1	1	0	0	1	1	2	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	1	2	1	3	0	1	2	0	0	1	0	1	1	0	1	0	2	1	0	0	0	1	0	0	2	1	0	2	0	1	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	2	1	0
Limnobacter	7	6	13	10	11	11	9	12	14	10	8	19	15	14	14	7	16	14	10	5	14	10	8	8	12	10	12	11	13	12	12	12	9	9	15	16	7	14	19	11	12	10	11	8	9	23	15	12	9	8	15	17	4	8	6	8	12	13	13	3	15	12	12	7	14	9	9	11	15	13	8	9	5	13	10	9	11	10	12	13	13	14	19	15	14	7	11	10	10	10	5	9	10	10	7	13	5	9	8	13
Limnohabitans	20316	20213	20324	20393	20413	20250	20266	20310	20372	20288	20303	20390	20148	20272	20078	20238	20475	20263	20399	20305	20249	20229	20242	20212	20332	20293	20120	20235	20329	20300	20235	20392	20248	20349	20370	20110	20319	20262	20280	20212	20166	20355	20409	20432	20360	20260	20368	20315	20160	20267	20358	20332	20416	20285	20343	20171	20417	20338	20296	20344	20121	20286	20321	20360	20397	20230	20246	20227	20325	20207	20264	20447	20319	20383	20450	20292	20179	20313	20166	20340	20377	20305	20251	20206	20270	20186	20336	20325	20281	20351	20266	20298	20285	20289	20322	20240	20181	20248	20294	20200
Listeria	4	3	2	4	5	5	6	6	3	6	2	5	5	2	3	9	3	3	7	2	5	4	2	3	3	2	3	7	2	3	4	4	7	3	2	6	3	4	6	1	6	5	2	4	2	7	3	5	3	6	7	6	6	6	3	5	3	3	4	3	6	5	3	6	8	9	4	5	4	8	5	6	4	4	5	3	3	7	8	4	2	9	3	3	4	3	1	4	8	7	3	1	7	4	5	4	6	7	4	4
Luteimonas	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	2	1	2	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	2	1	0	1	1	0	3	0	0	0	0	0	1	3	0
Luteolibacter	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	3	2	0	0	0	1	1	0	0	1	2	0	0	1	0	0	1	2	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0
Lysinibacillus	1	0	0	0	1	2	0	1	0	0	3	0	2	0	0	0	0	1	1	0	2	0	1	0	1	0	1	2	1	2	0	0	1	4	0	1	0	1	0	1	0	4	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	1	0	2	0	1	0	0	3	2	0	1	0	1	1	2	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	2	0	1	0	0	1	0	2	0
Lysobacter	3	3	6	3	2	5	1	6	1	2	1	1	4	4	2	3	1	1	1	2	2	4	3	4	2	5	4	2	4	5	5	2	1	4	2	7	3	1	2	3	8	2	2	2	2	7	6	2	6	3	2	9	6	2	2	0	3	2	3	7	5	5	4	4	4	1	1	3	3	3	3	1	2	2	6	7	4	2	1	4	1	0	6	1	3	4	3	2	4	2	3	2	1	4	2	2	6	2	3	5
M2PT2-76 termite group	3	1	0	1	1	3	0	0	0	0	2	0	0	1	0	3	0	1	0	0	1	2	0	0	1	2	0	3	1	1	1	0	0	2	1	1	1	3	3	0	3	1	0	1	2	2	1	1	0	0	0	2	0	0	2	1	2	1	1	0	1	0	0	1	0	0	2	0	1	2	2	2	0	0	0	0	0	0	0	2	2	1	1	1	0	2	1	2	1	3	0	1	0	1	1	1	0	1	0	2
MM1	2	1	2	0	1	2	1	1	0	0	1	1	1	0	1	1	2	1	3	1	3	2	0	1	0	0	1	2	1	1	1	3	2	2	0	0	0	1	1	0	1	2	0	1	0	0	1	2	0	0	0	1	1	0	2	2	2	1	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	3	0	2	1	0	2	3	1	0	1	2	1	0	2	0	1	1	1	2	0	1	0	0	0	1	0	2
MND1	9	13	10	10	10	10	14	12	7	14	16	8	9	9	12	9	8	12	14	10	8	19	6	13	5	11	10	11	15	14	14	17	19	13	12	11	15	11	6	12	12	8	7	10	11	8	6	12	8	10	13	13	18	10	15	11	7	11	14	8	17	13	19	11	9	10	9	9	6	15	12	11	13	6	16	9	12	14	12	7	12	16	15	7	10	12	8	11	6	19	16	12	12	15	16	13	8	10	14	7
MWH-Ta3	60	67	63	65	66	58	54	80	49	65	56	63	60	73	69	67	74	51	56	64	54	67	65	57	67	60	59	67	68	65	60	55	67	75	61	55	66	79	67	62	61	55	70	60	60	63	61	77	63	47	67	60	70	67	79	70	71	76	60	58	55	47	72	52	55	77	63	64	74	56	54	67	60	77	55	53	67	60	57	64	61	44	62	57	55	63	61	59	53	59	54	71	58	62	50	57	67	56	55	67
MWH-UniP1 aquatic group	8	3	4	11	11	12	8	5	6	11	4	5	8	7	5	11	8	8	10	7	4	7	6	10	5	6	7	8	4	7	14	3	7	7	4	8	5	7	4	10	9	4	3	6	5	9	9	11	6	6	4	7	6	9	9	11	8	7	6	8	8	4	6	13	10	6	8	17	6	8	10	7	8	12	6	5	7	13	9	14	9	10	6	6	7	6	6	10	7	6	8	4	10	11	5	11	11	3	7	4
Macromonas	2	2	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	3	2	0	0	0	1	1	0	0	1
Magnetococcus	1	2	1	3	0	0	2	1	0	2	1	0	2	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	1	2	1	0	1	2	0	2	1	1	1	0	2	1	1	0	2	2	0	3	0	2	1	0	0	1	0	2	1	0	2	0	1	1	0	5	1	1	1	0	0	2	0	1	0	0	0	0	0	0	2	1	0	1	1	1	0	1	2
Magnetospirillum	1	7	4	0	7	5	3	1	4	4	3	2	4	7	1	4	2	5	3	4	3	3	1	5	3	3	2	1	5	5	3	2	1	3	5	4	2	5	3	3	1	0	5	3	1	8	2	2	2	0	2	3	5	4	6	5	2	5	2	4	3	3	5	2	2	1	5	5	4	3	1	4	1	2	6	2	1	1	6	2	5	1	1	4	4	5	4	5	3	0	3	3	3	2	4	3	3	4	2	7
Malikia	45	27	25	50	40	36	30	31	35	47	41	26	35	41	34	35	31	35	32	27	37	36	37	47	37	35	40	41	28	40	47	29	40	36	31	51	32	37	37	40	32	33	37	38	44	40	41	38	42	34	41	41	32	36	45	38	35	32	30	33	32	34	38	45	28	34	44	40	29	36	41	36	41	32	36	24	45	32	41	37	34	33	37	38	37	44	38	31	36	41	34	38	30	51	30	24	34	31	37	34
Massilia	12	14	14	14	15	20	8	12	11	17	13	14	14	12	13	10	17	14	8	8	16	9	13	9	12	18	15	10	9	8	11	17	9	16	16	13	10	13	14	15	9	20	13	7	9	7	16	10	12	11	16	10	16	20	14	11	10	16	10	16	8	13	13	14	12	12	14	15	11	16	13	10	18	9	10	18	12	14	18	11	19	16	16	12	11	5	13	13	11	14	14	17	10	12	21	16	13	15	16	15
Megamonas	1	7	3	1	2	1	2	3	3	2	2	4	2	4	3	4	4	1	0	4	1	0	3	1	6	6	3	7	5	2	2	7	1	3	3	5	0	3	2	7	2	1	2	2	9	2	7	5	1	0	5	1	3	5	3	0	1	7	2	5	1	4	1	1	3	3	8	3	2	3	3	2	1	0	2	5	4	5	5	3	4	1	4	4	5	3	1	4	2	2	2	5	4	2	2	0	4	4	2	4
Mesorhizobium	1	3	2	5	1	1	1	2	2	3	4	3	2	1	4	5	1	5	3	1	5	1	4	2	4	0	6	3	4	2	1	1	1	3	4	3	3	1	3	4	2	3	0	2	2	2	1	1	1	1	2	3	3	4	2	3	2	1	2	2	3	9	4	3	1	2	3	1	2	3	4	2	1	1	0	2	2	0	3	1	1	2	1	0	2	3	0	2	4	1	2	1	1	2	2	6	5	2	2	2
Methylibium	15	17	11	16	16	18	24	13	17	20	8	20	15	14	20	15	14	12	17	19	10	13	14	8	17	17	14	17	13	19	15	14	21	12	11	6	19	19	22	18	18	20	11	23	21	13	17	11	16	24	11	18	14	19	10	19	18	10	18	17	12	15	9	14	11	10	13	5	15	18	17	17	11	14	12	12	25	16	11	9	17	19	25	17	10	18	17	16	14	23	16	16	13	13	15	17	14	12	21	20
Methylobacillus	0	0	0	1	1	2	2	3	1	1	1	0	0	1	2	1	0	1	0	1	3	0	0	1	1	2	1	1	1	1	0	2	1	0	3	3	3	0	1	1	1	2	1	0	1	1	0	0	0	0	4	0	1	3	1	0	1	2	1	1	2	2	2	1	1	0	2	0	0	3	0	2	2	0	0	2	1	1	0	1	1	1	2	2	5	1	1	1	0	2	0	2	4	1	0	1	2	0	1	1
Methylobacterium	1	0	2	0	2	3	2	2	4	2	0	3	1	1	1	2	3	0	4	0	2	1	2	3	0	3	3	3	3	0	1	1	2	2	2	3	2	0	4	4	4	1	0	3	3	2	1	1	4	2	2	1	0	1	0	3	1	2	2	1	1	4	2	0	2	0	4	1	1	3	5	1	0	1	2	1	0	2	2	0	1	1	4	2	1	2	0	0	1	2	1	2	0	2	3	0	4	1	3	4
Methylocystis	5	2	4	3	3	5	3	4	9	2	3	1	6	8	5	2	2	6	1	1	4	2	6	3	3	4	4	1	3	10	3	3	4	5	4	9	5	4	7	6	5	4	6	0	4	7	7	2	3	4	2	3	3	3	2	6	6	4	4	5	6	6	2	9	8	2	8	5	11	3	1	9	6	5	2	6	4	2	5	4	6	3	13	5	3	4	5	2	5	3	9	1	4	8	7	3	5	6	2	2
Methylophilus	21	19	17	15	17	17	10	11	12	19	13	13	16	13	16	15	14	12	26	23	17	11	14	15	19	17	12	23	11	19	17	17	16	18	14	10	11	13	19	18	15	16	8	11	13	15	17	23	26	15	24	21	18	12	15	15	16	15	16	16	16	20	21	19	20	19	14	11	20	16	10	18	18	14	11	17	14	12	12	19	18	15	9	13	16	14	14	21	13	26	17	23	13	18	17	16	18	18	24	19
Methylorosula	0	0	0	0	1	0	0	1	1	1	1	2	2	1	2	1	1	1	2	0	0	0	0	1	2	1	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	3	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	2	1	0	0	1	0	0
Methylotenera	39	37	36	43	46	40	42	41	35	40	41	37	39	30	39	38	41	44	34	35	35	35	32	39	22	34	36	47	41	47	43	39	28	42	34	36	36	27	29	35	40	30	29	43	42	23	45	30	36	30	41	45	28	43	35	44	39	30	41	30	42	33	43	37	39	29	43	37	23	32	40	32	33	27	35	39	38	49	53	39	42	37	34	41	44	33	33	30	47	36	36	40	35	41	34	31	36	39	33	36
Methylovorus	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	2	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	1	0	0	0	2	1	0	1	0	0	0	1	1
Micropepsis	0	0	0	0	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	2	0	0	0	1	0	0
Microvirga	0	1	0	0	0	1	1	0	0	1	1	1	2	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	2	1	0	1	0	1	1	0	1	0	0	2	0	1	1	0	1	0	0	0	1	0	2	0	0	0	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	2	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	2	0
Mitsuokella	2	0	1	2	0	0	0	0	0	0	0	1	2	0	1	0	2	2	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	2	0	0	0	0	0	1	2	1	0	0	0	1	0	0	3	2	0	2	0	0	1	3	0	1	0	2	0	1	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0
Mucilaginibacter	1	2	0	0	4	0	0	0	1	3	3	1	1	1	1	1	0	1	3	2	3	1	1	1	0	0	3	1	1	0	3	1	0	2	2	4	2	2	1	0	1	1	3	0	1	2	1	4	1	3	1	1	4	0	0	1	1	0	4	1	2	2	2	4	2	2	1	0	3	0	1	3	1	1	1	1	1	0	2	2	2	1	2	2	1	0	2	1	1	0	0	2	1	2	4	1	1	1	2	1
Mycoplasma	0	0	1	0	2	1	0	2	0	0	0	5	3	0	1	1	1	0	4	0	2	1	1	0	0	2	0	0	1	0	1	1	1	1	0	3	1	1	2	1	3	0	1	0	1	0	1	2	1	1	0	1	0	0	1	0	1	0	3	0	2	2	0	0	1	0	2	0	1	1	2	1	3	1	1	2	1	1	2	4	1	1	3	1	0	2	1	0	2	1	0	2	0	0	0	2	3	0	2	2
Nannocystis	1	0	2	1	0	0	0	1	0	1	0	0	0	2	1	1	0	1	0	0	1	4	2	1	0	1	1	0	2	0	2	2	1	0	0	3	0	0	3	3	0	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Negativibacillus	4	1	1	1	2	0	1	0	1	2	2	0	2	0	1	1	1	0	1	1	0	2	0	0	0	1	3	0	0	1	2	1	0	1	0	0	1	3	1	0	2	1	1	1	1	1	2	1	1	0	0	0	0	1	2	0	0	1	1	0	1	0	0	0	4	3	1	0	1	0	0	0	1	0	0	2	0	0	1	0	4	4	0	1	0	1	1	1	2	1	2	0	1	1	1	0	0	3	1	0
Nevskia	0	2	1	0	2	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	2	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	2	0	0	2	2	1	0	0	0	0	0	2	0	0	1	0	1	2	1	2	0	0	1
Nitratireductor	4	7	7	9	6	15	6	11	7	9	8	10	10	6	9	12	5	10	6	12	8	8	5	9	11	8	5	9	6	12	7	7	9	9	7	5	5	8	8	8	15	7	7	4	9	11	10	13	5	8	6	9	9	5	2	4	7	10	18	12	9	8	8	9	9	9	4	7	8	9	9	12	6	9	2	4	7	11	5	6	7	4	9	8	7	9	7	14	8	6	8	4	7	7	12	9	6	9	9	5
Nitrosomonas	2	1	2	3	1	6	3	4	3	1	2	1	1	2	1	1	1	1	0	0	2	1	2	2	3	6	4	3	3	2	0	3	4	0	4	1	2	1	2	3	4	1	3	3	2	2	4	4	2	2	4	3	0	4	1	1	2	3	1	3	2	3	3	1	1	1	2	6	3	0	2	3	2	2	0	1	3	1	3	1	1	1	3	0	1	2	2	1	0	0	4	3	0	1	5	1	1	2	4	3
Nitrospira	16	9	8	10	7	13	8	5	9	12	10	11	7	8	9	8	18	17	10	13	5	5	9	12	6	7	13	7	9	9	7	8	9	11	10	7	7	8	6	15	15	7	8	8	6	12	10	17	8	7	14	10	12	2	8	8	12	12	10	16	4	8	9	9	9	9	8	7	4	9	13	6	7	8	14	6	5	9	11	9	2	11	7	12	8	8	11	7	11	5	13	9	11	12	11	5	12	8	6	4
Niveibacterium	1	1	0	3	0	2	0	1	6	0	0	0	1	0	1	1	1	0	2	0	1	0	0	0	0	1	2	1	0	2	1	0	2	1	0	0	1	3	0	1	0	0	1	0	2	0	1	1	2	0	1	2	1	0	0	0	2	0	1	0	2	1	0	0	1	0	2	0	2	1	2	0	1	0	0	2	2	1	0	1	0	1	2	0	1	0	1	3	1	1	1	0	2	0	1	0	1	0	0	2
Niveispirillum	9	9	7	6	8	10	7	6	9	9	12	8	6	8	8	8	8	11	7	11	9	2	8	14	9	9	10	10	14	10	9	12	5	7	8	9	7	7	6	11	7	9	5	13	4	14	10	9	6	10	13	5	7	15	8	9	5	9	11	8	4	10	8	10	5	4	14	8	11	10	5	6	7	10	9	6	13	10	12	4	13	4	11	13	7	4	6	9	9	12	9	12	10	4	7	5	10	6	9	5
Nocardioides	1	2	0	0	0	1	0	0	1	1	1	0	0	0	1	2	0	1	0	1	2	1	1	0	1	0	0	1	0	1	2	0	1	1	1	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	2	1	0	2	0	0	1	0	0	0	0	1	1	1	0	1	0	0	2	0	0	2	1	1	1	0	0	0	0	1	2
Nordella	6	9	6	4	4	8	4	3	7	4	3	6	4	6	5	5	7	6	5	5	6	4	6	5	2	7	2	3	4	3	5	5	3	5	2	7	8	2	5	3	5	10	4	7	4	4	6	6	6	7	11	4	4	4	5	2	3	7	3	7	2	3	6	4	3	4	4	8	3	4	7	8	5	3	4	4	6	6	6	6	5	10	6	7	2	8	4	2	3	4	3	7	4	6	5	7	4	2	4	6
Noviherbaspirillum	89	83	83	106	88	83	84	58	61	81	74	78	72	75	91	83	83	64	73	74	88	68	78	79	59	78	81	73	77	61	81	79	84	66	78	79	85	82	79	88	87	62	79	86	63	77	81	81	89	79	75	79	89	78	77	66	96	79	91	65	72	68	80	74	79	71	68	63	67	61	74	78	70	75	88	84	79	75	73	73	85	75	81	87	80	84	91	94	75	71	80	73	75	82	87	81	66	85	82	81
Novispirillum	1	1	0	2	1	1	3	0	3	1	1	1	1	1	3	0	0	1	1	1	1	3	0	0	2	1	0	2	4	1	1	2	1	0	2	0	0	1	1	0	0	1	1	0	0	2	1	1	0	4	0	2	2	2	1	1	1	1	1	0	1	0	0	0	0	0	0	1	2	1	0	1	0	1	2	2	3	2	0	2	0	2	0	0	0	0	3	0	0	2	0	1	0	0	0	1	2	3	1	2
Novosphingobium	176	177	175	194	187	185	202	187	171	193	176	192	178	190	215	192	188	174	194	194	147	213	166	193	188	178	189	178	201	193	187	192	191	173	165	189	179	175	176	176	167	191	158	177	182	206	192	191	201	189	169	173	162	169	169	168	173	179	172	182	172	164	190	181	187	171	180	177	174	180	170	167	209	191	190	187	171	176	185	202	170	177	191	179	188	203	165	192	174	169	152	155	188	182	204	185	182	180	167	178
OLB12	0	2	1	1	1	3	0	1	3	0	3	0	1	2	2	1	2	2	2	2	3	2	2	2	1	0	1	1	2	1	1	0	1	1	0	4	2	0	1	3	1	0	0	2	1	0	4	3	1	3	2	2	0	1	3	2	0	0	3	3	3	1	1	4	1	0	3	1	2	4	2	3	0	2	1	4	2	3	2	0	4	0	0	2	2	1	1	0	1	1	1	3	2	0	0	4	1	3	2	2
OM27 clade	71	48	52	44	53	53	64	48	58	49	45	38	60	54	43	54	57	53	48	57	61	47	59	49	56	44	43	49	53	57	51	56	58	52	51	54	52	67	51	50	46	59	62	56	49	55	59	57	45	54	60	47	66	61	61	55	49	53	35	49	50	58	53	58	62	52	59	62	56	58	53	60	43	39	51	53	62	53	49	51	43	47	65	54	63	62	62	53	46	43	65	44	58	45	43	59	54	50	54	60
OM43 clade	1	1	1	0	1	1	2	1	0	2	1	1	0	1	1	1	0	0	2	2	2	2	0	1	4	3	0	0	2	1	0	0	0	1	0	1	2	1	0	0	0	0	0	2	0	2	2	1	2	0	2	2	1	1	0	0	1	1	1	2	1	1	0	2	1	2	3	1	0	2	1	1	1	1	0	4	0	3	0	0	0	1	2	0	2	2	3	0	2	2	0	0	0	3	2	0	1	0	2	1
OM60(NOR5) clade	0	0	0	1	0	1	1	0	0	3	2	5	0	1	1	4	1	0	4	0	1	0	2	2	1	0	0	3	2	2	0	0	0	0	0	2	1	1	1	1	0	1	0	1	5	0	1	0	4	2	1	2	0	0	0	5	3	1	1	2	0	0	1	3	0	3	4	1	0	2	1	1	0	0	1	2	3	3	0	1	1	1	1	1	0	1	0	0	2	5	1	0	3	1	1	0	0	1	1	0
Oligoflexus	7	8	4	4	9	4	6	3	7	7	3	4	6	4	9	8	4	5	8	7	7	6	11	7	7	7	5	11	3	8	7	6	3	12	7	11	6	3	3	5	6	5	8	9	9	9	5	4	4	5	4	6	4	5	5	2	8	5	10	8	5	5	3	7	5	6	6	10	7	3	2	8	6	8	3	4	9	6	7	2	1	11	6	5	8	7	6	2	5	10	10	3	12	6	2	7	7	5	6	3
Opitutus	5	3	7	6	4	2	5	5	6	5	2	4	12	3	4	6	4	5	6	7	5	2	1	5	4	5	9	3	2	7	8	5	8	6	3	7	4	4	4	5	7	3	5	2	6	5	2	2	3	5	7	8	6	9	7	7	8	5	13	6	4	2	3	2	4	5	5	5	4	10	5	5	10	6	8	10	5	4	5	1	3	7	11	8	8	6	4	2	6	2	7	7	6	9	6	11	7	7	6	5
Oscillibacter	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	2	0	0	0	0	0	2	1	1	0	0	1	1	1	0	1	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	1	0	1	0	1	2	1	0	2	0	1	0	2	0	1	0
Ottowia	3	3	1	6	2	3	1	2	1	5	3	2	0	0	2	4	4	2	2	2	2	2	0	4	4	2	1	1	1	2	1	1	0	3	2	1	0	1	1	6	4	3	1	3	3	1	3	5	2	4	2	6	4	2	3	2	3	1	2	1	3	3	2	5	2	2	4	0	2	1	6	0	4	1	0	0	1	1	2	3	2	2	1	1	4	0	1	2	3	2	2	1	3	4	3	3	4	1	6	2
Oxalicibacterium	0	1	2	1	1	2	1	0	0	2	2	0	0	0	0	1	0	1	3	0	1	0	0	0	1	2	0	1	1	0	1	0	0	0	0	0	1	2	1	0	0	1	0	1	0	0	1	0	0	0	1	2	2	2	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	2	0	0	0	2	1	1	0	0	0	1	0	1	2	0	1	1	0	1	0	0	1	0	0	0	0	2	3
Oxalobacter	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	1	2	0	2	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	3	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Paenibacillus	14	7	12	13	10	11	9	6	14	9	5	8	13	9	10	10	5	10	8	10	8	12	5	8	11	6	8	6	12	10	10	4	7	9	7	7	7	12	7	8	8	9	10	15	12	8	9	7	11	9	10	7	11	6	12	9	12	4	4	14	7	16	8	9	9	13	10	14	3	22	15	12	9	9	13	13	7	12	11	6	7	13	8	9	4	7	4	7	9	18	8	13	8	7	12	10	11	11	7	12
Paeniclostridium	1	0	2	0	3	2	0	2	0	0	1	1	1	1	0	0	1	3	1	1	1	1	1	1	3	0	2	0	0	0	0	1	2	0	1	0	3	0	1	1	1	2	1	1	1	0	2	1	1	0	1	0	2	0	0	1	1	3	2	0	2	0	1	3	2	1	1	1	0	0	1	0	2	1	0	0	0	2	0	2	2	1	1	0	1	1	2	0	0	0	1	1	0	1	0	1	1	2	1	2
Paenirhodobacter	0	1	0	1	0	1	2	1	0	0	0	0	0	2	0	1	2	1	0	0	0	2	0	0	1	1	0	1	2	0	0	1	1	2	1	3	0	1	1	0	1	0	0	2	3	2	1	1	1	3	1	0	0	1	0	0	0	0	2	3	2	2	0	1	1	0	1	1	2	4	2	1	0	0	0	0	2	0	0	0	1	1	0	1	1	1	0	0	2	1	0	1	1	1	1	0	1	1	0	1
Paenisporosarcina	1	1	1	2	0	1	1	0	1	1	1	1	1	1	2	0	1	0	2	0	1	2	0	1	4	0	3	1	0	1	0	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	0	3	1	0	3	1	2	0	0	0	2	0	1	2	0	0	1	0	1	1	1	2	2	0	0	1	1	1	0	0	1	2	0	1	1	4	2	2	2	1	0	0	1	0	1	1	0
Pajaroellobacter	3	4	4	1	1	2	0	2	4	1	4	0	2	1	1	1	2	2	1	3	1	1	0	2	0	2	0	2	3	5	2	1	1	2	4	0	1	0	0	1	4	2	0	2	1	3	3	2	0	2	1	0	3	1	5	1	0	2	4	1	2	4	1	2	2	1	1	3	2	1	1	1	1	2	0	1	1	4	3	0	4	2	1	2	0	0	1	1	3	1	2	1	0	1	1	1	1	1	1	1
Paludibacter	0	0	1	0	1	0	2	0	3	0	1	0	1	0	1	1	0	0	1	1	3	2	3	3	0	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	2	2	1	0	1	2	2	1	1	0	1	0	1	0	1	1	0	0	2	2	0	1	1	1	2	0	0	2	1	1	0	0	0	2	1	0	0	0	0	1	0	0	2	2
Paludibaculum	3	1	1	2	3	0	0	1	3	4	1	1	1	0	3	0	1	1	1	0	0	0	0	1	1	2	2	2	3	1	0	0	1	0	2	1	3	4	0	1	2	1	2	0	2	0	2	2	0	1	2	1	0	1	3	0	0	1	0	2	0	1	0	1	2	2	2	1	1	1	1	1	0	2	2	1	1	2	1	1	2	0	1	0	1	1	0	2	1	1	0	0	1	0	0	2	0	0	2	2
Pantoea	1	3	0	3	2	0	2	0	4	4	4	3	0	3	2	4	3	1	1	2	1	1	0	4	2	2	1	1	2	1	3	2	1	2	1	2	4	0	1	0	2	1	1	0	1	2	3	3	2	2	3	1	0	4	2	3	2	1	3	0	3	3	1	0	2	1	3	4	2	4	2	1	2	2	2	1	2	1	0	4	3	2	2	1	5	4	3	2	2	2	4	2	3	2	1	5	2	1	3	1
